code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.02057,中通快递-W,2025-08-14,153.60218,151.30218,154.40218,151.00218,13.138,0.00207,1649730.0,260146153.0,-1.880647861139191,154.20218
HK.02057,中通快递-W,2025-08-15,151.60218,150.80218,152.20218,149.50218,13.096,0.00295,2354012.0,367606627.0,-0.33046450487362444,151.30218
HK.02057,中通快递-W,2025-08-18,151.00218,155.70218,158.00218,151.00218,13.507,0.00484,3865575.0,624068378.0,3.2492898975333153,150.80218
HK.02057,中通快递-W,2025-08-19,154.50218,150.40218,154.50218,149.80218,13.062,0.00383,3053651.0,476321258.0,-3.403934357245358,155.70218
HK.02057,中通快递-W,2025-08-20,146.40218,149.30218,153.60218,145.20218,12.97,0.00608,4855838.0,755056048.0,-0.7313723777142023,150.40218
HK.02057,中通快递-W,2025-08-21,148.50218,144.40218,150.80218,142.80218,12.559,0.00395,3152500.0,476492018.0,-3.281934664316359,149.30218
HK.02057,中通快递-W,2025-08-22,144.20218,142.40218,144.60218,141.10218,12.392,0.00326,2602329.0,384019252.0,-1.385020641655133,144.40218
HK.02057,中通快递-W,2025-08-25,144.30218,144.50218,145.80218,141.60218,12.568,0.00249,1984310.0,296497298.0,1.47469652501108,142.40218
HK.02057,中通快递-W,2025-08-26,144.50218,143.40218,145.60218,143.00218,12.475,0.00276,2204873.0,329091518.0,-0.761234190376936,144.50218
HK.02057,中通快递-W,2025-08-27,145.00218,142.50218,146.50218,142.10218,12.4,0.00319,2544619.0,380876867.0,-0.6276055217570454,143.40218
HK.02057,中通快递-W,2025-08-28,141.50218,138.10218,141.80218,136.40218,12.031,0.0049,3912950.0,562287332.0,-3.087672062280033,142.50218
HK.02057,中通快递-W,2025-08-29,138.10218,135.20218,138.10218,135.00218,11.788,0.00359,2862156.0,404794317.0,-2.099894440478786,138.10218
HK.02057,中通快递-W,2025-09-01,135.70218,136.30218,137.60218,135.20218,11.88,0.00164,1308000.0,185653720.0,0.8135963488162649,135.20218
HK.02057,中通快递-W,2025-09-02,136.30218,133.70218,137.00218,133.00218,11.662,0.0025,1995741.0,278788150.0,-1.90752635064237,136.30218
HK.02057,中通快递-W,2025-09-03,133.70218,135.50218,135.50218,133.40218,11.813,0.00246,1963662.0,275256542.0,1.3462757301339525,133.70218
HK.02057,中通快递-W,2025-09-04,135.60218,136.90218,138.10218,135.60218,11.93,0.00334,2666767.0,380830887.0,1.033193709503402,135.50218
HK.02057,中通快递-W,2025-09-05,136.90218,138.10218,138.60218,135.50218,12.031,0.00226,1800507.0,257618508.0,0.8765382698800102,136.90218
HK.02057,中通快递-W,2025-09-08,138.30218,141.70218,142.50218,137.30218,12.333,0.00343,2737111.0,400136075.0,2.6067655123184834,138.10218
HK.02057,中通快递-W,2025-09-09,141.70218,142.80218,146.20218,141.10218,12.425,0.00283,2257826.0,337804197.0,0.7762759895436996,141.70218
HK.02057,中通快递-W,2025-09-10,142.80218,145.90218,148.30218,141.90218,12.685,0.00437,3484940.0,527240133.0,2.17083520713759,142.80218
HK.02057,中通快递-W,2025-09-11,144.60218,143.20218,146.00218,142.70218,12.459,0.00211,1687570.0,252202970.0,-1.8505549403031463,145.90218
HK.02057,中通快递-W,2025-09-12,144.70218,143.70218,145.90218,142.90218,12.501,0.00177,1409179.0,210658372.0,0.34915669579890474,143.20218
HK.02057,中通快递-W,2025-09-15,142.40218,143.10218,144.80218,140.50218,12.45,0.00262,2095335.0,309832618.0,-0.417530200307326,143.70218
HK.02057,中通快递-W,2025-09-16,144.20218,143.80218,146.20218,142.90218,12.509,0.00109,871786.0,130526853.0,0.4891609617687086,143.10218
HK.02057,中通快递-W,2025-09-17,145.10218,144.20218,146.10218,141.90218,12.542,0.00259,2068044.0,307783450.0,0.2781598999403248,143.80218
HK.02057,中通快递-W,2025-09-18,142.60218,140.50218,144.40218,140.00218,12.232,0.00225,1797878.0,264966773.0,-2.5658419310997855,144.20218
HK.02057,中通快递-W,2025-09-19,141.40218,142.10218,145.80218,140.10218,12.366,0.00519,4141712.0,612141015.0,1.1387723663789375,140.50218
HK.02057,中通快递-W,2025-09-22,140.80218,141.20218,144.30218,139.60218,12.291,0.00293,2340007.0,344381419.0,-0.6333470746191266,142.10218
HK.02057,中通快递-W,2025-09-23,141.20218,139.00218,141.50218,137.60218,12.106,0.00279,2230066.0,321467204.0,-1.5580495995175065,141.20218
HK.02057,中通快递-W,2025-09-24,139.00218,140.00218,141.80218,137.80218,12.19,0.00165,1314448.0,191866834.0,0.7194131775487261,139.00218
HK.02057,中通快递-W,2025-09-25,141.50218,140.70218,142.10218,138.80218,12.249,0.00173,1383200.0,201455625.0,0.499992214406939,140.00218
HK.02057,中通快递-W,2025-09-26,142.60218,143.00218,145.60218,141.10218,12.442,0.00309,2468472.0,368384749.0,1.634658396906154,140.70218
HK.02057,中通快递-W,2025-09-29,146.24323,147.24323,147.44323,144.94323,12.601,0.0018,1440288.0,215000002.0,2.965724019032438,143.00218
HK.02057,中通快递-W,2025-09-30,145.14323,144.44323,147.24323,143.14323,12.366,0.00305,2435838.0,358249369.0,-1.9016154426930265,147.24323
HK.02057,中通快递-W,2025-10-02,144.44323,145.54323,146.64323,144.04323,12.459,0.00142,1136638.0,168596288.0,0.7615448643733558,144.44323
HK.02057,中通快递-W,2025-10-03,143.54323,143.54323,145.04323,142.54323,12.291,0.00065,516150.0,75528782.0,-1.3741621647396447,145.54323
HK.02057,中通快递-W,2025-10-06,143.54323,144.94323,146.24323,142.94323,12.408,0.00062,492255.0,72977444.0,0.975315937923374,143.54323
