code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.02423,贝壳-W,2025-08-14,47.47982,47.83982,48.85982,47.41982,38.236,0.00248,8579700.0,419479237.0,1.9607918359448133,46.91982
HK.02423,贝壳-W,2025-08-15,47.27982,47.51982,47.91982,47.01982,37.984,0.00236,8166838.0,393472844.0,-0.6688988378300761,47.83982
HK.02423,贝壳-W,2025-08-18,47.55982,47.19982,48.05982,46.63982,37.732,0.0026,9003644.0,431949135.0,-0.6734032241704625,47.51982
HK.02423,贝壳-W,2025-08-19,46.87982,46.75982,47.07982,46.01982,37.385,0.00304,10506761.0,496972948.0,-0.9322069448570033,47.19982
HK.02423,贝壳-W,2025-08-20,46.77982,47.21982,47.53982,45.97982,37.748,0.00289,9992091.0,476091257.0,0.9837505790227612,46.75982
HK.02423,贝壳-W,2025-08-21,47.07982,46.25982,47.59982,46.03982,36.992,0.00228,7874000.0,371259557.0,-2.033044598645232,47.21982
HK.02423,贝壳-W,2025-08-22,46.97982,47.41982,47.89982,46.83982,37.905,0.00165,5713319.0,274213534.0,2.507575688794301,46.25982
HK.02423,贝壳-W,2025-08-25,47.99982,50.32982,53.17982,47.27982,40.196,0.00584,20175386.0,1040483803.0,6.136674496022963,47.41982
HK.02423,贝壳-W,2025-08-26,49.27982,49.82982,49.82982,48.15982,39.803,0.00489,16901815.0,844828373.0,-0.9934468273480812,50.32982
HK.02423,贝壳-W,2025-08-27,49.27982,46.37982,50.02982,45.79982,37.086,0.0057,19708073.0,947101506.0,-6.923565045990525,49.82982
HK.02423,贝壳-W,2025-08-28,46.29982,45.23982,46.59982,44.87982,36.188,0.00347,12013105.0,555757129.0,-2.4579655548469157,46.37982
HK.02423,贝壳-W,2025-08-29,44.99982,44.77982,45.57982,44.39982,35.826,0.00442,15293012.0,697269749.0,-1.016803338297988,45.23982
HK.02423,贝壳-W,2025-09-01,45.37982,46.41982,46.51982,45.07982,37.118,0.0026,8989344.0,420409250.0,3.66236398449123,44.77982
HK.02423,贝壳-W,2025-09-02,46.25982,46.87982,48.23982,46.25982,37.48,0.00422,14577217.0,699832514.0,0.990956018355954,46.41982
HK.02423,贝壳-W,2025-09-03,47.27982,47.55982,48.07982,46.93982,38.015,0.00264,9137919.0,441188940.0,1.450517514785679,46.87982
HK.02423,贝壳-W,2025-09-04,47.55982,47.59982,48.11982,46.77982,38.047,0.00285,9843778.0,474225791.0,0.0841046076288748,47.55982
HK.02423,贝壳-W,2025-09-05,47.77982,48.07982,48.67982,47.77982,38.425,0.00199,6884769.0,337903316.0,1.0084071746489731,47.59982
HK.02423,贝壳-W,2025-09-08,48.77982,49.57982,49.82982,48.31982,39.606,0.00251,8677824.0,434316737.0,3.1198120126073685,48.07982
HK.02423,贝壳-W,2025-09-09,49.62982,50.77982,51.47982,49.47982,40.551,0.00426,14727327.0,755758885.0,2.4203395655732574,49.57982
HK.02423,贝壳-W,2025-09-10,51.32982,52.37982,52.47982,51.27982,41.811,0.0031,10731799.0,565406615.0,3.1508579589293566,50.77982
HK.02423,贝壳-W,2025-09-11,51.37982,51.57982,51.97982,51.02982,41.181,0.0021,7264223.0,379313126.0,-1.5273057448460194,52.37982
HK.02423,贝壳-W,2025-09-12,51.82982,52.22982,52.72982,51.72982,41.692,0.00357,12352867.0,653610205.0,1.2601827613977687,51.57982
HK.02423,贝壳-W,2025-09-15,51.67982,50.77982,51.67982,49.42982,40.551,0.00395,13648289.0,700261964.0,-2.776191838302326,52.22982
HK.02423,贝壳-W,2025-09-16,50.27982,50.82982,51.37982,50.27982,40.59,0.00238,8226303.0,424558264.0,0.0984643112165367,50.77982
HK.02423,贝壳-W,2025-09-17,50.87982,52.22982,52.57982,50.87982,41.692,0.0022,7602439.0,399773760.0,2.7542887226435164,50.82982
HK.02423,贝壳-W,2025-09-18,52.32982,51.47982,52.72982,50.52982,41.102,0.00215,7436186.0,390202100.0,-1.435961295673621,52.22982
HK.02423,贝壳-W,2025-09-19,52.07982,50.72982,52.07982,49.97982,40.511,0.00267,9247218.0,473976696.0,-1.4568815508678936,51.47982
HK.02423,贝壳-W,2025-09-22,50.92982,50.22982,51.17982,49.47982,40.118,0.00142,4893144.0,248922254.0,-0.9856135897978744,50.72982
HK.02423,贝壳-W,2025-09-23,50.22982,48.65982,50.22982,48.33982,38.881,0.0012,4154141.0,205385891.0,-3.1256333389209705,50.22982
