code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01336,新华保险,2025-08-14,46.3169,47.7969,49.2469,46.2769,5.606,0.02371,24518113.0,1253903262.0,3.73289001647246,46.0769
HK.01336,新华保险,2025-08-15,47.7969,49.1969,49.7969,47.3969,5.76,0.01617,16723667.0,868622719.0,2.929060252861584,47.7969
HK.01336,新华保险,2025-08-18,49.4469,48.7969,49.8969,48.5469,5.716,0.01476,15265871.0,797357710.0,-0.8130593594311808,49.1969
HK.01336,新华保险,2025-08-19,48.9969,46.8569,50.4469,46.6969,5.502,0.01652,17080860.0,872133925.0,-3.9756623883894218,48.7969
HK.01336,新华保险,2025-08-20,46.8569,47.8969,48.1469,45.9969,5.617,0.0104,10749804.0,540754019.0,2.2195236987508755,46.8569
HK.01336,新华保险,2025-08-21,48.2469,47.8469,48.4469,46.9969,5.611,0.01059,10953459.0,557063634.0,-0.10439088959829187,47.8969
HK.01336,新华保险,2025-08-22,48.0969,47.1469,48.3969,46.4969,5.534,0.01546,15991736.0,801497954.0,-1.4629996927700557,47.8469
HK.01336,新华保险,2025-08-25,47.8969,46.9969,48.0969,46.0169,5.518,0.01588,16416649.0,822589231.0,-0.3181545340202764,47.1469
HK.01336,新华保险,2025-08-26,46.9469,46.0369,47.1969,45.8169,5.412,0.01096,11333745.0,560947397.0,-2.0426879219693084,46.9969
HK.01336,新华保险,2025-08-27,46.3769,43.6769,46.3769,43.3969,5.152,0.02408,24900175.0,1180026515.0,-5.12632258036488,46.0369
HK.01336,新华保险,2025-08-28,43.3969,44.3969,45.0169,42.9169,5.231,0.02335,24151200.0,1137288058.0,1.6484686413184058,43.6769
HK.01336,新华保险,2025-08-29,47.3969,45.0369,48.9969,44.8969,5.302,0.06736,69661107.0,3435977209.0,1.4415420896504048,44.3969
HK.01336,新华保险,2025-09-01,45.3969,44.2369,45.5169,43.6169,5.214,0.02464,25479894.0,1208912586.0,-1.7763211943983805,45.0369
HK.01336,新华保险,2025-09-02,44.0969,44.1169,45.0569,43.6569,5.201,0.01191,12312791.0,582582905.0,-0.27126674789598154,44.2369
HK.01336,新华保险,2025-09-03,44.4769,43.7569,45.1769,43.3569,5.161,0.01251,12940481.0,608411615.0,-0.8160138178339807,44.1169
HK.01336,新华保险,2025-09-04,43.7969,42.0969,43.8969,41.5569,4.978,0.02381,24625400.0,1117363331.0,-3.793687395587904,43.7569
HK.01336,新华保险,2025-09-05,42.0969,42.8169,42.9569,41.5769,5.057,0.01536,15883620.0,720175071.0,1.710339716226133,42.0969
