code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01288,农业银行,2025-08-14,5.25874,5.25874,5.33874,5.23874,6.367,0.00373,114645159.0,638540319.0,0.0,5.25874
HK.01288,农业银行,2025-08-15,5.24874,5.12874,5.25874,5.09874,6.218,0.00658,202377100.0,1097348723.0,-2.4720750598052152,5.25874
HK.01288,农业银行,2025-08-18,5.09874,5.08874,5.16874,5.05874,6.172,0.00472,144951256.0,781078124.0,-0.7799186544843381,5.12874
HK.01288,农业银行,2025-08-19,5.11874,5.12874,5.19874,5.08874,6.218,0.00424,130317529.0,706304520.0,0.7860491988193549,5.08874
HK.01288,农业银行,2025-08-20,5.12874,5.17874,5.21874,5.08874,6.275,0.00348,106909835.0,582932501.0,0.9748983181054355,5.12874
HK.01288,农业银行,2025-08-21,5.19874,5.24874,5.24874,5.17874,6.356,0.00271,83301017.0,458457688.0,1.3516801384120345,5.17874
HK.01288,农业银行,2025-08-22,5.24874,5.21874,5.28874,5.15874,6.321,0.00261,80336569.0,441602510.0,-0.5715657472078891,5.24874
HK.01288,农业银行,2025-08-25,5.24874,5.21874,5.27874,5.17874,6.321,0.00325,100020005.0,552365619.0,0.0,5.21874
HK.01288,农业银行,2025-08-26,5.21874,5.13874,5.26874,5.12874,6.229,0.00311,95509482.0,520573839.0,-1.532937069100972,5.21874
HK.01288,农业银行,2025-08-27,5.13874,5.00874,5.14874,4.97874,6.08,0.0056,171983863.0,915268453.0,-2.529803025644416,5.13874
HK.01288,农业银行,2025-08-28,4.99874,5.01874,5.09874,4.97874,6.091,0.00375,115223220.0,613206888.0,0.1996510100344555,5.00874
HK.01288,农业银行,2025-08-29,5.06874,4.96874,5.11874,4.96874,6.034,0.00312,95782272.0,508120520.0,-0.996265995050547,5.01874
HK.01288,农业银行,2025-09-01,4.98874,4.91874,5.03874,4.90874,5.977,0.00479,147287002.0,772697942.0,-1.0062913334165342,4.96874
HK.01288,农业银行,2025-09-02,4.88874,5.06874,5.13874,4.86874,6.149,0.00468,143949173.0,770268560.0,3.0495614730601814,4.91874
HK.01288,农业银行,2025-09-03,5.11874,5.03874,5.15874,4.99874,6.114,0.00378,116275293.0,620227617.0,-0.5918630665609254,5.06874
HK.01288,农业银行,2025-09-04,5.03874,5.14874,5.19874,4.99874,6.241,0.00607,186641546.0,1005695292.0,2.183085453903165,5.03874
HK.01288,农业银行,2025-09-05,5.14874,5.19874,5.23874,5.11874,6.298,0.00475,146055554.0,799096085.0,0.9711113787062431,5.14874
HK.01288,农业银行,2025-09-08,5.17874,5.11874,5.19874,5.07874,6.206,0.00359,110219266.0,594427242.0,-1.5388344098762403,5.19874
HK.01288,农业银行,2025-09-09,5.09874,5.15874,5.16874,5.08874,6.252,0.00265,81497570.0,441151384.0,0.781442308068002,5.11874
HK.01288,农业银行,2025-09-10,5.15874,5.34874,5.36874,5.14874,6.471,0.00477,146542372.0,817914609.0,3.68306989691282,5.15874
HK.01288,农业银行,2025-09-11,5.32874,5.33874,5.38874,5.25874,6.459,0.00344,105735918.0,594470426.0,-0.18695991953246324,5.34874
HK.01288,农业银行,2025-09-12,5.35874,5.29874,5.37874,5.26874,6.413,0.0026,79899083.0,446068793.0,-0.749240457486224,5.33874
HK.01288,农业银行,2025-09-15,5.26874,5.18874,5.29874,5.16874,6.287,0.00328,100739783.0,552088484.0,-2.0759652294696367,5.29874
HK.01288,农业银行,2025-09-16,5.18874,5.17874,5.24874,5.16874,6.275,0.00313,96098734.0,527084089.0,-0.1927250160925347,5.18874
HK.01288,农业银行,2025-09-17,5.17874,5.16874,5.19874,5.09874,6.264,0.00425,130546780.0,707234164.0,-0.19309716263030532,5.17874
HK.01288,农业银行,2025-09-18,5.14874,5.07874,5.15874,5.03874,6.16,0.00414,127184812.0,681394972.0,-1.7412367424169115,5.16874
HK.01288,农业银行,2025-09-19,5.06874,4.99874,5.09874,4.99874,6.068,0.00343,105468491.0,559100809.0,-1.575193847292834,5.07874
HK.01288,农业银行,2025-09-22,4.99874,4.92874,5.01874,4.88874,5.988,0.00346,106509781.0,555740412.0,-1.400352888927998,4.99874
HK.01288,农业银行,2025-09-23,4.94874,4.93874,5.01874,4.88874,6.0,0.00322,98920330.0,518554025.0,0.20289161124343721,4.92874
HK.01288,农业银行,2025-09-24,4.93874,4.93874,4.99874,4.88874,6.0,0.00355,109183249.0,569820656.0,0.0,4.93874
HK.01288,农业银行,2025-09-25,4.91874,4.84874,4.93874,4.81874,5.896,0.0046,141404940.0,725854085.0,-1.8223271522696043,4.93874
HK.01288,农业银行,2025-09-26,4.81874,4.91874,4.93874,4.77874,5.977,0.00578,177569610.0,913993974.0,1.4436740266543349,4.84874
HK.01288,农业银行,2025-09-29,4.92874,4.97874,5.02874,4.89874,6.045,0.0053,162764386.0,854913064.0,1.2198245892240798,4.91874
HK.01288,农业银行,2025-09-30,4.92874,4.96874,5.00874,4.89874,6.034,0.00458,140800059.0,736397860.0,-0.20085403134125876,4.97874
HK.01288,农业银行,2025-10-02,4.96874,4.90874,5.01874,4.90874,5.965,0.00165,50710609.0,264375862.0,-1.207549600099834,4.96874
HK.01288,农业银行,2025-10-03,4.81874,4.88874,4.93874,4.81874,5.942,0.00128,39460490.0,204312217.0,-0.4074365315742854,4.90874
