code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.02020,安踏体育,2025-08-13,88.35,87.55,88.35,87.0,15.002,0.00617,17319135.0,1558082983.0,0.2289639381797399,87.35
HK.02020,安踏体育,2025-08-14,88.55,90.0,91.05,88.05,15.41,0.00665,18670668.0,1721676470.0,2.798400913763567,87.55
HK.02020,安踏体育,2025-08-15,89.85,89.45,89.9,88.65,15.319,0.00242,6780601.0,621093143.0,-0.6111111111111079,90.0
HK.02020,安踏体育,2025-08-18,89.25,90.75,91.8,89.25,15.535,0.00374,10502372.0,979122318.0,1.4533258803800977,89.45
HK.02020,安踏体育,2025-08-19,90.95,95.05,95.05,90.7,16.252,0.00697,19561484.0,1880825246.0,4.738292011019281,90.75
HK.02020,安踏体育,2025-08-20,94.25,95.9,96.55,92.9,16.394,0.0045,12635854.0,1230299478.0,0.8942661756970106,95.05
HK.02020,安踏体育,2025-08-21,95.9,96.95,97.5,95.6,16.569,0.00399,11204366.0,1112428797.0,1.094890510948902,95.9
HK.02020,安踏体育,2025-08-22,97.55,100.05,100.55,97.3,17.086,0.00553,15535592.0,1585612939.0,3.1975244971634806,96.95
HK.02020,安踏体育,2025-08-25,100.85,101.95,102.85,100.35,17.402,0.00478,13427861.0,1401141329.0,1.8990504747626245,100.05
HK.02020,安踏体育,2025-08-26,101.45,100.95,101.85,99.35,17.236,0.00324,9103312.0,938904123.0,-0.980872976949485,101.95
HK.02020,安踏体育,2025-08-27,101.15,99.15,103.85,97.95,16.936,0.0068,19081004.0,1958311408.0,-1.78306092124814,100.95
HK.02020,安踏体育,2025-08-28,98.55,93.15,98.55,91.55,15.935,0.01127,31630983.0,3030974810.0,-6.05143721633888,99.15
HK.02020,安踏体育,2025-08-29,93.75,93.55,95.05,93.45,16.002,0.00308,8656590.0,836164736.0,0.42941492216853616,93.15
HK.02020,安踏体育,2025-09-01,93.4,92.4,94.55,91.9,15.81,0.00326,9165100.0,869525474.0,-1.2292891501870566,93.55
HK.02020,安踏体育,2025-09-02,93.35,90.85,93.5,90.35,15.552,0.003,8409596.0,788557813.0,-1.6774891774891898,92.4
HK.02020,安踏体育,2025-09-03,91.8,90.65,92.5,90.1,15.519,0.00185,5181541.0,483275407.0,-0.2201430930104443,90.85
HK.02020,安踏体育,2025-09-04,91.05,91.25,92.1,90.6,15.619,0.00202,5677741.0,532115134.0,0.6618863761720841,90.65
HK.02020,安踏体育,2025-09-05,93.05,92.1,93.65,90.25,15.76,0.00322,9033118.0,850755584.0,0.9315068493150622,91.25
HK.02020,安踏体育,2025-09-08,92.4,92.9,93.0,91.25,15.894,0.00264,7422997.0,704279021.0,0.8686210640608159,92.1
HK.02020,安踏体育,2025-09-09,93.77,94.42,95.62,92.87,15.919,0.00324,9097725.0,868567433.0,1.6361679224973045,92.9
HK.02020,安踏体育,2025-09-10,94.87,93.77,95.67,93.77,15.81,0.00183,5138507.0,490094795.0,-0.6884134717220988,94.42
HK.02020,安踏体育,2025-09-11,92.82,92.87,93.52,91.47,15.66,0.00252,7072508.0,662507064.0,-0.959795243681339,93.77
HK.02020,安踏体育,2025-09-12,93.72,92.12,94.42,91.67,15.535,0.00326,9143753.0,854568545.0,-0.8075804888553892,92.87
HK.02020,安踏体育,2025-09-15,91.62,92.82,93.02,91.12,15.652,0.00236,6637452.0,619878319.0,0.7598784194528752,92.12
HK.02020,安踏体育,2025-09-16,93.87,95.22,96.42,92.72,16.052,0.00349,9793096.0,943552599.0,2.58564964447318,92.82
HK.02020,安踏体育,2025-09-17,95.22,95.67,96.22,94.02,16.127,0.00214,5997407.0,578321361.0,0.47258979206049445,95.22
HK.02020,安踏体育,2025-09-18,95.37,93.22,95.37,92.67,15.719,0.00277,7772975.0,736552200.0,-2.560886380265499,95.67
HK.02020,安踏体育,2025-09-19,94.67,95.72,98.12,94.57,16.136,0.00525,14746589.0,1434181152.0,2.68182793391976,93.22
HK.02020,安踏体育,2025-09-22,91.27,93.57,94.07,88.67,15.777,0.01149,32252242.0,3005679200.0,-2.246134559130804,95.72
HK.02020,安踏体育,2025-09-23,94.17,92.67,94.92,92.07,15.627,0.00518,14545291.0,1370120985.0,-0.9618467457518345,93.57
