code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.83690,美团-WR,2023-06-19 00:00:00,122.5,125.6,125.6,122.0,0.0,1e-05,75700.0,9280810.0,-0.03104131678857797,125.639
HK.83690,美团-WR,2023-06-20 00:00:00,122.8,121.5,122.8,120.6,0.0,0.0,8900.0,1078290.0,-3.2643312101910786,125.6
HK.83690,美团-WR,2023-06-21 00:00:00,118.8,116.9,118.8,116.5,0.0,0.0,3800.0,444450.0,-3.78600823045267,121.5
HK.83690,美团-WR,2023-06-23 00:00:00,115.2,114.7,115.2,113.3,0.0,0.0,10900.0,1239160.0,-1.8819503849443993,116.9
HK.83690,美团-WR,2023-06-26 00:00:00,115.0,115.3,115.5,113.3,0.0,0.0,9900.0,1134540.0,0.5231037489101955,114.7
HK.83690,美团-WR,2023-06-27 00:00:00,115.0,116.6,117.0,115.0,0.0,0.0,4200.0,485400.0,1.1274934952298328,115.3
HK.83690,美团-WR,2023-06-28 00:00:00,116.2,117.4,117.8,115.7,0.0,0.0,12200.0,1423720.0,0.6861063464837147,116.6
HK.83690,美团-WR,2023-06-29 00:00:00,115.3,114.9,115.3,114.5,0.0,0.0,600.0,68900.0,-2.1294718909710393,117.4
HK.83690,美团-WR,2023-06-30 00:00:00,113.5,113.4,113.8,113.2,0.0,0.0,2500.0,283520.0,-1.3054830287206265,114.9
HK.83690,美团-WR,2023-07-03 00:00:00,114.9,117.3,117.3,114.9,0.0,0.0,2100.0,242230.0,3.4391534391534315,113.4
HK.83690,美团-WR,2023-07-04 00:00:00,118.0,117.7,118.6,117.7,0.0,0.0,2900.0,342440.0,0.3410059676044379,117.3
HK.83690,美团-WR,2023-07-05 00:00:00,116.6,115.2,116.6,114.8,0.0,0.0,1300.0,150420.0,-2.1240441801189465,117.7
HK.83690,美团-WR,2023-07-06 00:00:00,115.1,112.2,115.1,111.3,0.0,0.0,16000.0,1802640.0,-2.6041666666666665,115.2
HK.83690,美团-WR,2023-07-07 00:00:00,110.4,110.6,111.8,109.3,0.0,0.0,19500.0,2151900.0,-1.4260249554367277,112.2
HK.83690,美团-WR,2023-07-10 00:00:00,112.9,112.1,113.0,112.1,0.0,0.0,5000.0,563690.0,1.35623869801085,110.6
HK.83690,美团-WR,2023-07-11 00:00:00,113.1,112.3,113.8,112.3,0.0,0.0,12800.0,1453280.0,0.17841213202498024,112.1
HK.83690,美团-WR,2023-07-12 00:00:00,113.6,116.7,117.2,113.6,0.0,0.0,24300.0,2813820.0,3.918076580587717,112.3
HK.83690,美团-WR,2023-07-13 00:00:00,122.1,123.0,123.7,122.1,0.0,0.0,9100.0,1120360.0,5.398457583547555,116.7
HK.83690,美团-WR,2023-07-14 00:00:00,123.5,120.3,123.5,120.1,0.0,0.0,10409.0,1274642.0,-2.1951219512195146,123.0
HK.83690,美团-WR,2023-07-18 00:00:00,119.4,118.2,119.4,117.9,0.0,0.0,9700.0,1149320.0,-1.7456359102244343,120.3
HK.83690,美团-WR,2023-07-19 00:00:00,116.4,118.1,118.1,116.4,0.0,0.0,2100.0,246610.0,-0.08460236886633546,118.2
HK.83690,美团-WR,2023-07-20 00:00:00,119.5,116.6,120.9,116.6,0.0,1e-05,64200.0,7688270.0,-1.2701100762066047,118.1
HK.83690,美团-WR,2023-07-21 00:00:00,117.4,117.5,118.3,117.3,0.0,0.0,4700.0,551930.0,0.771869639794173,116.6
HK.83690,美团-WR,2023-07-24 00:00:00,116.3,115.2,116.8,114.8,0.0,0.0,14900.0,1731040.0,-1.9574468085106358,117.5
HK.83690,美团-WR,2023-07-25 00:00:00,119.5,122.9,123.3,119.5,0.0,1e-05,62800.0,7612830.0,6.68402777777778,115.2
HK.83690,美团-WR,2023-07-26 00:00:00,121.5,123.7,123.9,121.4,0.0,0.0,6100.0,742680.0,0.650935720097638,122.9
HK.83690,美团-WR,2023-07-27 00:00:00,124.5,125.2,125.9,124.5,0.0,0.0,11000.0,1375510.0,1.2126111560226354,123.7
HK.83690,美团-WR,2023-07-28 00:00:00,124.2,130.8,131.0,124.1,0.0,0.0,23200.0,2923820.0,4.47284345047924,125.2
HK.83690,美团-WR,2023-07-31 00:00:00,135.9,133.6,136.7,133.6,0.0,1e-05,52200.0,7081710.0,2.1406727828746046,130.8
HK.83690,美团-WR,2023-08-01 00:00:00,137.1,134.0,137.2,132.3,0.0,0.0,21900.0,2952610.0,0.29940119760479467,133.6
HK.83690,美团-WR,2023-08-02 00:00:00,132.5,129.3,132.9,128.7,0.0,0.0,24700.0,3229380.0,-3.507462686567156,134.0
HK.83690,美团-WR,2023-08-03 00:00:00,129.2,129.7,131.5,129.2,0.0,0.0,22400.0,2916450.0,0.30935808197987413,129.3
HK.83690,美团-WR,2023-08-04 00:00:00,133.2,132.9,134.2,131.8,0.0,0.0,15600.0,2077650.0,2.4672320740169758,129.7
HK.83690,美团-WR,2023-08-07 00:00:00,134.1,133.3,134.1,132.4,0.0,0.0,11800.0,1570640.0,0.30097817908202085,132.9
HK.83690,美团-WR,2023-08-08 00:00:00,130.8,129.8,130.8,129.8,0.0,0.0,4700.0,614550.0,-2.6256564141035255,133.3
HK.83690,美团-WR,2023-08-09 00:00:00,129.1,129.7,130.1,129.1,0.0,0.0,7700.0,997380.0,-0.07704160246534879,129.8
HK.83690,美团-WR,2023-08-10 00:00:00,129.7,130.3,130.6,127.5,0.0,1e-05,49700.0,6404900.0,0.462606013878198,129.7
HK.83690,美团-WR,2023-08-11 00:00:00,128.8,127.3,128.8,127.0,0.0,0.0,27800.0,3533060.0,-2.302379125095943,130.3
HK.83690,美团-WR,2023-08-14 00:00:00,124.2,126.1,126.1,123.0,0.0,1e-05,59500.0,7376790.0,-0.9426551453260039,127.3
