code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.01688,领益智造,2026-06-26 00:00:00,10.8,9.71,11.8,9.44,31.121,0.23657,192052421.0,2083431322.0,-4.61689587426325,10.18
HK.01688,领益智造,2026-06-29 00:00:00,9.56,9.38,10.38,8.69,30.064,0.09402,76329429.0,726079576.0,-3.3985581874356336,9.71
HK.01688,领益智造,2026-06-30 00:00:00,9.49,10.67,11.04,9.41,34.198,0.11392,92480677.0,967196353.0,13.752665245202547,9.38
HK.01688,领益智造,2026-07-02 00:00:00,10.24,10.18,10.96,9.7,32.628,0.05108,41465430.0,429619635.0,-4.592314901593254,10.67
HK.01688,领益智造,2026-07-03 00:00:00,10.32,10.53,10.78,10.08,33.75,0.04991,40518858.0,424197592.0,3.4381139489194465,10.18
HK.01688,领益智造,2026-07-06 00:00:00,10.58,9.66,10.6,8.11,30.961,0.10671,86625800.0,792089296.0,-8.262108262108255,10.53
HK.01688,领益智造,2026-07-07 00:00:00,9.57,8.51,9.85,8.51,27.275,0.0497,40346500.0,359073632.0,-11.904761904761909,9.66
HK.01688,领益智造,2026-07-08 00:00:00,8.5,7.56,8.63,7.56,24.23,0.06802,55217960.0,430304433.0,-11.163337250293774,8.51
HK.01688,领益智造,2026-07-09 00:00:00,7.6,7.91,7.97,7.5,25.352,0.03665,29749805.0,230395047.0,4.629629629629637,7.56
HK.01688,领益智造,2026-07-10 00:00:00,7.91,7.78,8.29,7.48,24.935,0.03367,27330762.0,216195665.0,-1.6434892541087216,7.91
HK.01688,领益智造,2026-07-13 00:00:00,8.39,6.83,8.39,6.81,21.891,0.0508,41236020.0,299681963.0,-12.210796915167096,7.78
HK.01688,领益智造,2026-07-14 00:00:00,6.82,7.6,7.7,6.3,24.358,0.05564,45171120.0,311078985.0,11.27379209370424,6.83
HK.01688,领益智造,2026-07-15 00:00:00,7.52,7.07,7.57,7.07,22.66,0.01837,14910960.0,108712518.0,-6.973684210526308,7.6
HK.01688,领益智造,2026-07-16 00:00:00,7.08,6.8,7.35,6.59,21.794,0.04911,39867120.0,273315871.0,-3.818953323903825,7.07
HK.01688,领益智造,2026-07-17 00:00:00,6.7,6.2,6.79,6.2,19.871,0.029,23545120.0,152328691.0,-8.823529411764701,6.8
HK.01688,领益智造,2026-07-20 00:00:00,6.28,6.49,6.85,6.24,20.801,0.03691,29963540.0,194848979.0,4.67741935483871,6.2
HK.01688,领益智造,2026-07-21 00:00:00,6.55,6.75,7.29,6.33,21.634,0.05629,45698560.0,313663830.0,4.006163328197223,6.49
HK.01688,领益智造,2026-07-22 00:00:00,6.82,6.74,7.06,6.7,21.602,0.02366,19206000.0,132054302.0,-0.148148148148145,6.75
HK.01688,领益智造,2026-07-23 00:00:00,6.77,6.85,6.95,6.67,21.955,0.01435,11649660.0,79784080.0,1.6320474777447986,6.74
