code,name,time_key,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close
HK.89618,京东集团-SWR,2023-06-19 00:00:00,143.3,141.3,143.4,138.9,42.688,0.0,12600.0,1772060.0,-1.3963615048045557,143.301
HK.89618,京东集团-SWR,2023-06-20 00:00:00,141.4,137.5,141.4,136.8,41.54,0.0,11050.0,1527635.0,-2.689313517339003,141.3
HK.89618,京东集团-SWR,2023-06-21 00:00:00,135.1,131.1,135.1,131.0,39.607,0.0,9800.0,1292605.0,-4.654545454545459,137.5
HK.89618,京东集团-SWR,2023-06-23 00:00:00,130.1,128.8,130.1,128.5,38.912,1e-05,20200.0,2614895.0,-1.7543859649122677,131.1
HK.89618,京东集团-SWR,2023-06-26 00:00:00,125.9,125.9,126.2,125.9,38.036,0.0,4050.0,510215.0,-2.2515527950310603,128.8
HK.89618,京东集团-SWR,2023-06-27 00:00:00,128.7,128.6,128.7,128.3,38.851,0.0,14150.0,1818680.0,2.144559173947568,125.9
HK.89618,京东集团-SWR,2023-06-28 00:00:00,126.6,127.2,127.2,126.6,38.429,0.0,3800.0,481385.0,-1.0886469673405845,128.6
HK.89618,京东集团-SWR,2023-06-29 00:00:00,123.8,122.8,123.8,122.8,37.099,0.0,9250.0,1143765.0,-3.45911949685535,127.2
HK.89618,京东集团-SWR,2023-06-30 00:00:00,123.1,123.1,123.8,122.0,37.19,0.0,14050.0,1735115.0,0.24429967426709864,122.8
HK.89618,京东集团-SWR,2023-07-03 00:00:00,125.8,127.8,128.0,125.8,38.61,0.0,1350.0,170515.0,3.8180341186027644,123.1
HK.89618,京东集团-SWR,2023-07-04 00:00:00,128.3,130.8,130.8,128.3,39.516,0.0,6700.0,863750.0,2.347417840375598,127.8
HK.89618,京东集团-SWR,2023-07-05 00:00:00,128.6,128.4,128.6,128.4,38.791,0.0,1550.0,199130.0,-1.8348623853211052,130.8
HK.89618,京东集团-SWR,2023-07-06 00:00:00,127.9,125.8,127.9,124.0,38.006,0.0,9700.0,1223745.0,-2.024922118380069,128.4
HK.89618,京东集团-SWR,2023-07-07 00:00:00,123.4,124.7,126.0,122.1,37.673,1e-05,17200.0,2133290.0,-0.8744038155802816,125.8
HK.89618,京东集团-SWR,2023-07-10 00:00:00,127.1,126.5,128.4,126.5,38.217,0.0,5000.0,638695.0,1.4434643143544483,124.7
HK.89618,京东集团-SWR,2023-07-11 00:00:00,128.9,128.3,128.9,128.3,38.761,0.0,2800.0,360890.0,1.4229249011857796,126.5
HK.89618,京东集团-SWR,2023-07-12 00:00:00,130.9,130.1,131.8,130.1,39.305,0.0,5350.0,701770.0,1.402961808261873,128.3
HK.89618,京东集团-SWR,2023-07-13 00:00:00,134.1,137.7,137.7,134.0,41.601,0.0,5300.0,719580.0,5.841660261337429,130.1
HK.89618,京东集团-SWR,2023-07-14 00:00:00,138.9,137.0,139.7,136.4,41.389,0.0,13300.0,1824765.0,-0.5083514887436374,137.7
HK.89618,京东集团-SWR,2023-07-18 00:00:00,133.1,131.5,133.1,130.9,39.728,0.0,2400.0,317110.0,-4.014598540145985,137.0
HK.89618,京东集团-SWR,2023-07-19 00:00:00,128.4,132.0,132.0,128.4,39.879,0.0,200.0,25760.0,0.38022813688212925,131.5
HK.89618,京东集团-SWR,2023-07-20 00:00:00,132.9,131.3,134.2,131.3,39.667,2e-05,74050.0,9869625.0,-0.5303030303030216,132.0
HK.89618,京东集团-SWR,2023-07-21 00:00:00,133.8,133.3,133.8,132.3,40.271,0.0,2250.0,299015.0,1.523229246001523,131.3
HK.89618,京东集团-SWR,2023-07-24 00:00:00,130.5,130.0,131.8,129.3,39.274,0.0,4500.0,587090.0,-2.47561890472619,133.3
HK.89618,京东集团-SWR,2023-07-25 00:00:00,137.0,139.2,139.6,137.0,42.054,0.0,7500.0,1040050.0,7.076923076923068,130.0
HK.89618,京东集团-SWR,2023-07-26 00:00:00,139.5,136.8,139.5,136.8,41.329,0.0,9300.0,1275550.0,-1.7241379310344664,139.2
HK.89618,京东集团-SWR,2023-07-27 00:00:00,138.7,138.9,139.0,138.7,41.963,0.0,900.0,124980.0,1.5350877192982413,136.8
HK.89618,京东集团-SWR,2023-07-28 00:00:00,135.9,141.0,141.4,135.9,42.598,0.0,4000.0,555575.0,1.5118790496760217,138.9
HK.89618,京东集团-SWR,2023-07-31 00:00:00,147.9,146.1,149.8,146.1,44.138,0.0,15250.0,2262845.0,3.617021276595741,141.0
HK.89618,京东集团-SWR,2023-08-01 00:00:00,146.7,145.6,148.8,144.9,43.987,1e-05,23150.0,3387365.0,-0.3422313483915127,146.1
HK.89618,京东集团-SWR,2023-08-02 00:00:00,144.2,140.9,145.1,140.9,42.567,0.0,15150.0,2157145.0,-3.22802197802197,145.6
HK.89618,京东集团-SWR,2023-08-03 00:00:00,140.1,138.7,140.1,138.7,41.903,0.0,1450.0,202440.0,-1.561391057487592,140.9
HK.89618,京东集团-SWR,2023-08-04 00:00:00,142.6,142.6,143.6,141.9,43.081,0.0,6200.0,884680.0,2.8118240807498243,138.7
